Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
463	14:51:25	14:51:25	14:51:25	14:51:25	14:51:25	14:51:25			14:51:25	14:51:25	14:51:28	14:51:28	14:51:28	14:51:28	14:51:28	14:51:28			14:51:29	14:51:29		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
464	14:51:29	14:51:29	14:51:29	14:51:29	14:51:29	14:51:29			14:51:29	14:51:29	14:51:32	14:51:32	14:51:32	14:51:32	14:51:32	14:51:32			14:51:32	14:51:32		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
465	14:51:33	14:51:33	14:51:33	14:51:33	14:51:33	14:51:33			14:51:33	14:51:33	14:51:35	14:51:35	14:51:35	14:51:35	14:51:35	14:51:35			14:51:36	14:51:36		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
466	14:51:36	14:51:36	14:51:36	14:51:36	14:51:36	14:51:36			14:51:36	14:51:36	14:51:39	14:51:39	14:51:39	14:51:39	14:51:39	14:51:39			14:51:39	14:51:39		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
467	14:51:40	14:51:40	14:51:40	14:51:40	14:51:40	14:51:40			14:51:40	14:51:40	14:51:42	14:51:42	14:51:42	14:51:42	14:51:42	14:51:42			14:51:43	14:51:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
468	14:51:43	14:51:43	14:51:43	14:51:43	14:51:43	14:51:43			14:51:43	14:51:43	14:51:46	14:51:46	14:51:46	14:51:46	14:51:46	14:51:46			14:51:46	14:51:46		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
469	14:51:47	14:51:47	14:51:47	14:51:47	14:51:47	14:51:47			14:51:47	14:51:47	14:51:50	14:51:50	14:51:50	14:51:50	14:51:50	14:51:50			14:51:50	14:51:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
470	14:51:50	14:51:50	14:51:50	14:51:50	14:51:50	14:51:50			14:51:50	14:51:50	14:51:53	14:51:53	14:51:53	14:51:53	14:51:53	14:51:53			14:51:53	14:51:53		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
471	14:51:54	14:51:54	14:51:54	14:51:54	14:51:54	14:51:54			14:51:54	14:51:54	14:51:57	14:51:57	14:51:57	14:51:57	14:51:57	14:51:57			14:51:57	14:51:57		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
472	14:51:57	14:51:57	14:51:57	14:51:57	14:51:57	14:51:57			14:51:57	14:51:57	14:52:00	14:52:00	14:52:00	14:52:00	14:52:00	14:52:00			14:52:01	14:52:01		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
473	14:52:01	14:52:01	14:52:01	14:52:01	14:52:01	14:52:01			14:52:01	14:52:01	14:52:04	14:52:04	14:52:04	14:52:04	14:52:04	14:52:04			14:52:04	14:52:04		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
474	14:52:05	14:52:05	14:52:05	14:52:05	14:52:05	14:52:05			14:52:05	14:52:05	14:52:07	14:52:07	14:52:07	14:52:07	14:52:07	14:52:07			14:52:08	14:52:08		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
475	14:52:08	14:52:08	14:52:08	14:52:08	14:52:08	14:52:08			14:52:08	14:52:08	14:52:11	14:52:11	14:52:11	14:52:11	14:52:11	14:52:11			14:52:11	14:52:11		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
476	14:52:12	14:52:12	14:52:12	14:52:12	14:52:12	14:52:12			14:52:12	14:52:12	14:52:15	14:52:15	14:52:15	14:52:15	14:52:15	14:52:15			14:52:15	14:52:15		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
477	14:52:15	14:52:15	14:52:15	14:52:15	14:52:15	14:52:15			14:52:15	14:52:15	14:52:18	14:52:18	14:52:18	14:52:18	14:52:18	14:52:18			14:52:18	14:52:18		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
478	14:52:19	14:52:19	14:52:19	14:52:19	14:52:19	14:52:19			14:52:19	14:52:19	14:52:22	14:52:22	14:52:22	14:52:22	14:52:22	14:52:22			14:52:22	14:52:22		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
479	14:52:22	14:52:22	14:52:22	14:52:22	14:52:22	14:52:22			14:52:22	14:52:22	14:52:25	14:52:25	14:52:25	14:52:25	14:52:25	14:52:25			14:52:26	14:52:26		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
480	14:52:26	14:52:26	14:52:26	14:52:26	14:52:26	14:52:26			14:52:26	14:52:26	14:52:29	14:52:29	14:52:29	14:52:29	14:52:29	14:52:29			14:52:29	14:52:29		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
481	14:52:30	14:52:30	14:52:30	14:52:30	14:52:30	14:52:30			14:52:30	14:52:30	14:52:32	14:52:32	14:52:32	14:52:32	14:52:32	14:52:32			14:52:33	14:52:33		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
482	14:52:33	14:52:33	14:52:33	14:52:33	14:52:33	14:52:33			14:52:33	14:52:33	14:52:36	14:52:36	14:52:36	14:52:36	14:52:36	14:52:36			14:52:36	14:52:36		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
483	14:52:37	14:52:37	14:52:37	14:52:37	14:52:37	14:52:37			14:52:37	14:52:37	14:52:39	14:52:39	14:52:39	14:52:39	14:52:39	14:52:39			14:52:40	14:52:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
484	14:52:40	14:52:40	14:52:40	14:52:40	14:52:40	14:52:40			14:52:40	14:52:40	14:52:43	14:52:43	14:52:43	14:52:43	14:52:43	14:52:43			14:52:43	14:52:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
485	14:52:44	14:52:44	14:52:44	14:52:44	14:52:44	14:52:44			14:52:44	14:52:44	14:52:47	14:52:47	14:52:47	14:52:47	14:52:47	14:52:47			14:52:47	14:52:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
486	14:52:47	14:52:47	14:52:47	14:52:47	14:52:47	14:52:47			14:52:47	14:52:47	14:52:50	14:52:50	14:52:50	14:52:50	14:52:50	14:52:50			14:52:50	14:52:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
487	14:52:51	14:52:51	14:52:51	14:52:51	14:52:51	14:52:51			14:52:51	14:52:51	14:52:54	14:52:54	14:52:54	14:52:54	14:52:54	14:52:54			14:52:54	14:52:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
488	14:52:55	14:52:55	14:52:55	14:52:55	14:52:55	14:52:55			14:52:55	14:52:55	14:52:57	14:52:57	14:52:57	14:52:57	14:52:57	14:52:57			14:52:58	14:52:58		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
489	14:52:58	14:52:58	14:52:58	14:52:58	14:52:58	14:52:58			14:52:58	14:52:58	14:53:01	14:53:01	14:53:01	14:53:01	14:53:01	14:53:01			14:53:01	14:53:01		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
490	14:53:02	14:53:02	14:53:02	14:53:02	14:53:02	14:53:02			14:53:02	14:53:02	14:53:04	14:53:04	14:53:04	14:53:04	14:53:04	14:53:04			14:53:05	14:53:05		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
491	14:53:05	14:53:05	14:53:05	14:53:05	14:53:05	14:53:05			14:53:05	14:53:05	14:53:08	14:53:08	14:53:08	14:53:08	14:53:08	14:53:08			14:53:08	14:53:08		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
492	14:53:09	14:53:09	14:53:09	14:53:09	14:53:09	14:53:09			14:53:09	14:53:09	14:53:12	14:53:12	14:53:12	14:53:12	14:53:12	14:53:12			14:53:12	14:53:12		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
493	14:53:12	14:53:12	14:53:12	14:53:12	14:53:12	14:53:12			14:53:12	14:53:12	14:53:15	14:53:15	14:53:15	14:53:15	14:53:15	14:53:15			14:53:15	14:53:15		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
494	14:53:16	14:53:16	14:53:16	14:53:16	14:53:16	14:53:16			14:53:16	14:53:16	14:53:19	14:53:19	14:53:19	14:53:19	14:53:19	14:53:19			14:53:19	14:53:19		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
495	14:53:20	14:53:20	14:53:20	14:53:20	14:53:20	14:53:20			14:53:20	14:53:20	14:53:22	14:53:22	14:53:22	14:53:22	14:53:22	14:53:22			14:53:23	14:53:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
496	14:53:23	14:53:23	14:53:23	14:53:23	14:53:23	14:53:23			14:53:23	14:53:23	14:53:26	14:53:26	14:53:26	14:53:26	14:53:26	14:53:26			14:53:26	14:53:26		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
497	14:53:27	14:53:27	14:53:27	14:53:27	14:53:27	14:53:27			14:53:27	14:53:27	14:53:29	14:53:29	14:53:29	14:53:29	14:53:29	14:53:29			14:53:30	14:53:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
498	14:53:30	14:53:30	14:53:30	14:53:30	14:53:30	14:53:30			14:53:30	14:53:30	14:53:33	14:53:33	14:53:33	14:53:33	14:53:33	14:53:33			14:53:33	14:53:33		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
499	14:53:34	14:53:34	14:53:34	14:53:34	14:53:34	14:53:34			14:53:34	14:53:34	14:53:37	14:53:37	14:53:37	14:53:37	14:53:37	14:53:37			14:53:37	14:53:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
500	14:53:37	14:53:37	14:53:37	14:53:37	14:53:37	14:53:37	14:53:37	14:53:38	14:53:38	14:53:38	14:53:42	14:53:42	14:53:42	14:53:42	14:53:42	14:53:42	14:53:42	14:53:42	14:53:42	14:53:42		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00	00:00:00	00:00:00	00:00:04
