Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
463	15:20:08	15:20:08	15:20:08	15:20:08	15:20:08	15:20:08			15:20:08	15:20:08	15:20:11	15:20:11	15:20:11	15:20:11	15:20:11	15:20:11			15:20:11	15:20:11		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
464	15:20:12	15:20:12	15:20:12	15:20:12	15:20:12	15:20:12			15:20:12	15:20:12	15:20:14	15:20:14	15:20:14	15:20:14	15:20:15	15:20:15			15:20:15	15:20:15		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
465	15:20:15	15:20:15	15:20:15	15:20:15	15:20:15	15:20:15			15:20:15	15:20:15	15:20:18	15:20:18	15:20:18	15:20:18	15:20:18	15:20:18			15:20:18	15:20:18		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
466	15:20:19	15:20:19	15:20:19	15:20:19	15:20:19	15:20:19			15:20:19	15:20:19	15:20:22	15:20:22	15:20:22	15:20:22	15:20:22	15:20:22			15:20:22	15:20:22		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
467	15:20:22	15:20:22	15:20:22	15:20:22	15:20:22	15:20:22			15:20:22	15:20:22	15:20:25	15:20:25	15:20:25	15:20:25	15:20:25	15:20:25			15:20:26	15:20:26		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
468	15:20:26	15:20:26	15:20:26	15:20:26	15:20:26	15:20:26			15:20:26	15:20:26	15:20:29	15:20:29	15:20:29	15:20:29	15:20:29	15:20:29			15:20:29	15:20:29		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
469	15:20:30	15:20:30	15:20:30	15:20:30	15:20:30	15:20:30			15:20:30	15:20:30	15:20:32	15:20:32	15:20:32	15:20:32	15:20:32	15:20:32			15:20:33	15:20:33		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
470	15:20:33	15:20:33	15:20:33	15:20:33	15:20:33	15:20:33			15:20:33	15:20:33	15:20:36	15:20:36	15:20:36	15:20:36	15:20:36	15:20:36			15:20:36	15:20:36		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
471	15:20:37	15:20:37	15:20:37	15:20:37	15:20:37	15:20:37			15:20:37	15:20:37	15:20:40	15:20:40	15:20:40	15:20:40	15:20:40	15:20:40			15:20:40	15:20:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
472	15:20:40	15:20:40	15:20:40	15:20:40	15:20:40	15:20:40			15:20:40	15:20:40	15:20:43	15:20:43	15:20:43	15:20:43	15:20:43	15:20:43			15:20:43	15:20:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
473	15:20:44	15:20:44	15:20:44	15:20:44	15:20:44	15:20:44			15:20:44	15:20:44	15:20:47	15:20:47	15:20:47	15:20:47	15:20:47	15:20:47			15:20:47	15:20:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
474	15:20:48	15:20:48	15:20:48	15:20:48	15:20:48	15:20:48			15:20:48	15:20:48	15:20:50	15:20:50	15:20:50	15:20:50	15:20:50	15:20:50			15:20:51	15:20:51		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
475	15:20:51	15:20:51	15:20:51	15:20:51	15:20:51	15:20:51			15:20:51	15:20:51	15:20:54	15:20:54	15:20:54	15:20:54	15:20:54	15:20:54			15:20:54	15:20:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
476	15:20:55	15:20:55	15:20:55	15:20:55	15:20:55	15:20:55			15:20:55	15:20:55	15:20:58	15:20:58	15:20:58	15:20:58	15:20:58	15:20:58			15:20:58	15:20:58		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
477	15:20:58	15:20:58	15:20:58	15:20:58	15:20:58	15:20:58			15:20:59	15:20:59	15:21:01	15:21:01	15:21:01	15:21:01	15:21:01	15:21:01			15:21:02	15:21:02		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
478	15:21:02	15:21:02	15:21:02	15:21:02	15:21:02	15:21:02			15:21:02	15:21:02	15:21:05	15:21:05	15:21:05	15:21:05	15:21:05	15:21:05			15:21:05	15:21:05		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
479	15:21:06	15:21:06	15:21:06	15:21:06	15:21:06	15:21:06			15:21:06	15:21:06	15:21:09	15:21:09	15:21:09	15:21:09	15:21:09	15:21:09			15:21:09	15:21:09		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
480	15:21:09	15:21:09	15:21:09	15:21:09	15:21:09	15:21:09			15:21:09	15:21:09	15:21:12	15:21:12	15:21:12	15:21:12	15:21:12	15:21:12			15:21:13	15:21:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
481	15:21:13	15:21:13	15:21:13	15:21:13	15:21:13	15:21:13			15:21:13	15:21:13	15:21:16	15:21:16	15:21:16	15:21:16	15:21:16	15:21:16			15:21:16	15:21:16		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
482	15:21:17	15:21:17	15:21:17	15:21:17	15:21:17	15:21:17			15:21:17	15:21:17	15:21:20	15:21:20	15:21:20	15:21:20	15:21:20	15:21:20			15:21:20	15:21:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
483	15:21:21	15:21:21	15:21:21	15:21:21	15:21:21	15:21:21			15:21:21	15:21:21	15:21:23	15:21:23	15:21:23	15:21:23	15:21:24	15:21:24			15:21:24	15:21:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
484	15:21:24	15:21:24	15:21:24	15:21:24	15:21:24	15:21:24			15:21:24	15:21:24	15:21:27	15:21:27	15:21:27	15:21:27	15:21:27	15:21:27			15:21:27	15:21:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
485	15:21:28	15:21:28	15:21:28	15:21:28	15:21:28	15:21:28			15:21:28	15:21:28	15:21:31	15:21:31	15:21:31	15:21:31	15:21:31	15:21:31			15:21:31	15:21:31		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
486	15:21:32	15:21:32	15:21:32	15:21:32	15:21:32	15:21:32			15:21:32	15:21:32	15:21:34	15:21:34	15:21:34	15:21:34	15:21:34	15:21:34			15:21:35	15:21:35		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
487	15:21:35	15:21:35	15:21:35	15:21:35	15:21:35	15:21:35			15:21:35	15:21:35	15:21:38	15:21:38	15:21:38	15:21:38	15:21:38	15:21:38			15:21:38	15:21:38		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
488	15:21:39	15:21:39	15:21:39	15:21:39	15:21:39	15:21:39			15:21:39	15:21:39	15:21:42	15:21:42	15:21:42	15:21:42	15:21:42	15:21:42			15:21:42	15:21:42		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
489	15:21:43	15:21:43	15:21:43	15:21:43	15:21:43	15:21:43			15:21:43	15:21:43	15:21:45	15:21:45	15:21:45	15:21:45	15:21:45	15:21:45			15:21:46	15:21:46		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
490	15:21:46	15:21:46	15:21:46	15:21:46	15:21:46	15:21:46			15:21:46	15:21:46	15:21:49	15:21:49	15:21:49	15:21:49	15:21:49	15:21:49			15:21:49	15:21:49		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
491	15:21:50	15:21:50	15:21:50	15:21:50	15:21:50	15:21:50			15:21:50	15:21:50	15:21:53	15:21:53	15:21:53	15:21:53	15:21:53	15:21:53			15:21:53	15:21:53		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
492	15:21:54	15:21:54	15:21:54	15:21:54	15:21:54	15:21:54			15:21:54	15:21:54	15:21:57	15:21:57	15:21:57	15:21:57	15:21:57	15:21:57			15:21:57	15:21:57		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
493	15:21:57	15:21:57	15:21:57	15:21:57	15:21:57	15:21:57			15:21:57	15:21:57	15:22:00	15:22:00	15:22:00	15:22:00	15:22:00	15:22:00			15:22:01	15:22:01		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
494	15:22:01	15:22:01	15:22:01	15:22:01	15:22:01	15:22:01			15:22:01	15:22:01	15:22:04	15:22:04	15:22:04	15:22:04	15:22:04	15:22:04			15:22:04	15:22:04		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
495	15:22:05	15:22:05	15:22:05	15:22:05	15:22:05	15:22:05			15:22:05	15:22:05	15:22:08	15:22:08	15:22:08	15:22:08	15:22:08	15:22:08			15:22:08	15:22:08		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
496	15:22:08	15:22:08	15:22:08	15:22:08	15:22:08	15:22:08			15:22:08	15:22:08	15:22:11	15:22:11	15:22:11	15:22:11	15:22:11	15:22:11			15:22:12	15:22:12		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
497	15:22:12	15:22:12	15:22:12	15:22:12	15:22:12	15:22:12			15:22:12	15:22:12	15:22:15	15:22:15	15:22:15	15:22:15	15:22:15	15:22:15			15:22:15	15:22:15		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
498	15:22:16	15:22:16	15:22:16	15:22:16	15:22:16	15:22:16			15:22:16	15:22:16	15:22:19	15:22:19	15:22:19	15:22:19	15:22:19	15:22:19			15:22:19	15:22:19		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
499	15:22:19	15:22:19	15:22:19	15:22:19	15:22:19	15:22:19			15:22:19	15:22:19	15:22:22	15:22:22	15:22:22	15:22:22	15:22:22	15:22:22			15:22:23	15:22:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
500	15:22:23	15:22:23	15:22:23	15:22:23	15:22:23	15:22:23	15:22:23	15:22:24	15:22:24	15:22:24	15:22:28	15:22:28	15:22:28	15:22:28	15:22:28	15:22:28	15:22:28	15:22:28	15:22:28	15:22:28		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00	00:00:00	00:00:00	00:00:04
