Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
463	15:49:27	15:49:27	15:49:27	15:49:27	15:49:27	15:49:27			15:49:27	15:49:27	15:49:30	15:49:30	15:49:30	15:49:30	15:49:30	15:49:30			15:49:30	15:49:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
464	15:49:31	15:49:31	15:49:31	15:49:31	15:49:31	15:49:31			15:49:31	15:49:31	15:49:34	15:49:34	15:49:34	15:49:34	15:49:34	15:49:34			15:49:34	15:49:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
465	15:49:35	15:49:35	15:49:35	15:49:35	15:49:35	15:49:35			15:49:35	15:49:35	15:49:38	15:49:38	15:49:38	15:49:38	15:49:38	15:49:38			15:49:38	15:49:38		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
466	15:49:38	15:49:38	15:49:38	15:49:38	15:49:38	15:49:38			15:49:38	15:49:38	15:49:41	15:49:41	15:49:41	15:49:41	15:49:41	15:49:41			15:49:41	15:49:41		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
467	15:49:42	15:49:42	15:49:42	15:49:42	15:49:42	15:49:42			15:49:42	15:49:42	15:49:45	15:49:45	15:49:45	15:49:45	15:49:45	15:49:45			15:49:45	15:49:45		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
468	15:49:46	15:49:46	15:49:46	15:49:46	15:49:46	15:49:46			15:49:46	15:49:46	15:49:49	15:49:49	15:49:49	15:49:49	15:49:49	15:49:49			15:49:49	15:49:49		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
469	15:49:49	15:49:49	15:49:49	15:49:49	15:49:49	15:49:49			15:49:49	15:49:49	15:49:52	15:49:52	15:49:52	15:49:52	15:49:52	15:49:52			15:49:52	15:49:52		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
470	15:49:53	15:49:53	15:49:53	15:49:53	15:49:53	15:49:53			15:49:53	15:49:53	15:49:56	15:49:56	15:49:56	15:49:56	15:49:56	15:49:56			15:49:56	15:49:56		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
471	15:49:57	15:49:57	15:49:57	15:49:57	15:49:57	15:49:57			15:49:57	15:49:57	15:50:00	15:50:00	15:50:00	15:50:00	15:50:00	15:50:00			15:50:00	15:50:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
472	15:50:00	15:50:00	15:50:00	15:50:00	15:50:00	15:50:00			15:50:00	15:50:00	15:50:03	15:50:03	15:50:03	15:50:03	15:50:03	15:50:03			15:50:04	15:50:04		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
473	15:50:04	15:50:04	15:50:04	15:50:04	15:50:04	15:50:04			15:50:04	15:50:04	15:50:07	15:50:07	15:50:07	15:50:07	15:50:07	15:50:07			15:50:07	15:50:07		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
474	15:50:08	15:50:08	15:50:08	15:50:08	15:50:08	15:50:08			15:50:08	15:50:08	15:50:11	15:50:11	15:50:11	15:50:11	15:50:11	15:50:11			15:50:11	15:50:11		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
475	15:50:11	15:50:11	15:50:11	15:50:11	15:50:11	15:50:11			15:50:11	15:50:11	15:50:14	15:50:14	15:50:14	15:50:14	15:50:14	15:50:14			15:50:15	15:50:15		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
476	15:50:15	15:50:15	15:50:15	15:50:15	15:50:15	15:50:15			15:50:15	15:50:15	15:50:18	15:50:18	15:50:18	15:50:18	15:50:18	15:50:18			15:50:18	15:50:18		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
477	15:50:19	15:50:19	15:50:19	15:50:19	15:50:19	15:50:19			15:50:19	15:50:19	15:50:22	15:50:22	15:50:22	15:50:22	15:50:22	15:50:22			15:50:22	15:50:22		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
478	15:50:23	15:50:23	15:50:23	15:50:23	15:50:23	15:50:23			15:50:23	15:50:23	15:50:25	15:50:25	15:50:25	15:50:25	15:50:25	15:50:25			15:50:26	15:50:26		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
479	15:50:26	15:50:26	15:50:26	15:50:26	15:50:26	15:50:26			15:50:26	15:50:26	15:50:29	15:50:29	15:50:29	15:50:29	15:50:29	15:50:29			15:50:29	15:50:29		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
480	15:50:30	15:50:30	15:50:30	15:50:30	15:50:30	15:50:30			15:50:30	15:50:30	15:50:33	15:50:33	15:50:33	15:50:33	15:50:33	15:50:33			15:50:33	15:50:33		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
481	15:50:34	15:50:34	15:50:34	15:50:34	15:50:34	15:50:34			15:50:34	15:50:34	15:50:37	15:50:37	15:50:37	15:50:37	15:50:37	15:50:37			15:50:37	15:50:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
482	15:50:37	15:50:37	15:50:37	15:50:37	15:50:37	15:50:37			15:50:37	15:50:37	15:50:40	15:50:40	15:50:40	15:50:40	15:50:40	15:50:40			15:50:41	15:50:41		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
483	15:50:41	15:50:41	15:50:41	15:50:41	15:50:41	15:50:41			15:50:41	15:50:41	15:50:44	15:50:44	15:50:44	15:50:44	15:50:44	15:50:44			15:50:44	15:50:44		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
484	15:50:45	15:50:45	15:50:45	15:50:45	15:50:45	15:50:45			15:50:45	15:50:45	15:50:48	15:50:48	15:50:48	15:50:48	15:50:48	15:50:48			15:50:48	15:50:48		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
485	15:50:48	15:50:48	15:50:48	15:50:48	15:50:48	15:50:48			15:50:48	15:50:48	15:50:51	15:50:51	15:50:51	15:50:51	15:50:51	15:50:51			15:50:52	15:50:52		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
486	15:50:52	15:50:52	15:50:52	15:50:52	15:50:52	15:50:52			15:50:52	15:50:52	15:50:55	15:50:55	15:50:55	15:50:55	15:50:55	15:50:55			15:50:55	15:50:55		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
487	15:50:56	15:50:56	15:50:56	15:50:56	15:50:56	15:50:56			15:50:56	15:50:56	15:50:59	15:50:59	15:50:59	15:50:59	15:50:59	15:50:59			15:50:59	15:50:59		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
488	15:50:59	15:50:59	15:50:59	15:50:59	15:50:59	15:50:59			15:50:59	15:50:59	15:51:02	15:51:02	15:51:02	15:51:02	15:51:02	15:51:02			15:51:03	15:51:03		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
489	15:51:03	15:51:03	15:51:03	15:51:03	15:51:03	15:51:03			15:51:03	15:51:03	15:51:06	15:51:06	15:51:06	15:51:06	15:51:06	15:51:06			15:51:06	15:51:06		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
490	15:51:07	15:51:07	15:51:07	15:51:07	15:51:07	15:51:07			15:51:07	15:51:07	15:51:10	15:51:10	15:51:10	15:51:10	15:51:10	15:51:10			15:51:10	15:51:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
491	15:51:11	15:51:11	15:51:11	15:51:11	15:51:11	15:51:11			15:51:11	15:51:11	15:51:14	15:51:14	15:51:14	15:51:14	15:51:14	15:51:14			15:51:14	15:51:14		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
492	15:51:14	15:51:14	15:51:14	15:51:14	15:51:14	15:51:14			15:51:14	15:51:14	15:51:17	15:51:17	15:51:17	15:51:17	15:51:17	15:51:17			15:51:18	15:51:18		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
493	15:51:18	15:51:18	15:51:18	15:51:18	15:51:18	15:51:18			15:51:18	15:51:18	15:51:21	15:51:21	15:51:21	15:51:21	15:51:21	15:51:21			15:51:21	15:51:21		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
494	15:51:22	15:51:22	15:51:22	15:51:22	15:51:22	15:51:22			15:51:22	15:51:22	15:51:25	15:51:25	15:51:25	15:51:25	15:51:25	15:51:25			15:51:25	15:51:25		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
495	15:51:26	15:51:26	15:51:26	15:51:26	15:51:26	15:51:26			15:51:26	15:51:26	15:51:28	15:51:28	15:51:28	15:51:28	15:51:28	15:51:28			15:51:29	15:51:29		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
496	15:51:29	15:51:29	15:51:29	15:51:29	15:51:29	15:51:29			15:51:29	15:51:29	15:51:32	15:51:32	15:51:32	15:51:32	15:51:32	15:51:32			15:51:33	15:51:33		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
497	15:51:33	15:51:33	15:51:33	15:51:33	15:51:33	15:51:33			15:51:33	15:51:33	15:51:36	15:51:36	15:51:36	15:51:36	15:51:36	15:51:36			15:51:36	15:51:36		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
498	15:51:37	15:51:37	15:51:37	15:51:37	15:51:37	15:51:37			15:51:37	15:51:37	15:51:40	15:51:40	15:51:40	15:51:40	15:51:40	15:51:40			15:51:40	15:51:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
499	15:51:40	15:51:40	15:51:40	15:51:40	15:51:40	15:51:40			15:51:40	15:51:40	15:51:43	15:51:43	15:51:43	15:51:43	15:51:43	15:51:43			15:51:44	15:51:44		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
500	15:51:44	15:51:44	15:51:44	15:51:44	15:51:44	15:51:44	15:51:44	15:51:45	15:51:45	15:51:45	15:51:49	15:51:49	15:51:49	15:51:49	15:51:49	15:51:49	15:51:49	15:51:49	15:51:49	15:51:49		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00	00:00:00	00:00:00	00:00:05
